,dir,t,accuracies
993,rise3812-titanic-randomforest,0.035801887512207,
994,rishabh1khurana-titanic-visualization,0.574687957763672,
995,ritheshsb-titanic-first-dataset-on-kaggle,0.6642079353332521,
996,rivinwita-exploring-survival-on-the-titanic-test,28.3529717922211,0.744
997,rizo83-rense-s-titanic-kernell,0.7987461090087891,
998,rjhere23-predictive-analysis-of-survival-rate-on-titanic,2.75277304649353,0.758
999,rkapoor3-test-1-titanic,0.6159398555755621,
1000,rkiselev-titanic-decision-tree,0.670088052749634,
1001,rkumar3147-exploring-survival-on-the-titanic1,30.5755660533905,0.502
1002,rmenendezm-exploring-survival-on-the-titanic,27.671928882598902,0.744
1003,robbertjan94-titanic-survival-competition,0.31506013870239297,
1004,robertoharuo-titanic-random-forest,4.179043054580689,
1005,robsonfveiga-titanic,0.0477228164672852,
1006,rodericksd-dr-titanic-on-kaggle,0.26843619346618697,
1007,rodericksd-dr-titanic-on-kaggle-8-28,0.277695894241333,
1008,rodericksd-dr-titanic-on-kaggle-9-1-2016,0.28059792518615695,
1009,rodericksd-dr-titanic-on-kaggle-9-12-2016,2.72053503990173,
1010,rodericksd-dr-titanic-on-kaggle-9-13-2016,2.63790893554688,
1011,rodericksd-dr-titanic-on-kaggle-9-15-2016,2.40522313117981,
1012,rodericksd-dr-titanic-on-kaggle-9-15-2016-part-2,6.19361805915833,
1013,rodericksd-dr-titanic-on-kaggle-9-2-2016,2.08186292648315,
1014,rodericksd-dr-titanic-on-kaggle-9-5-2016,2.06466388702393,
1015,rodolpho27-desafio-titanic-em-naive-bayes,1.22597694396973,
1016,rogrezende-titanic-sinking-analysis,10.483252048492401,0.675
1017,rogrezende-titanic-sinking-survival-analysis,0.29589295387268105,
1018,rohanshingade803-titanic-machine-learning-1,0.25662803649902305,
1019,rohit1996-titanic-1,0.36082100868225103,
1020,rojre1979-exploring-survival-on-the-titanic,0.258055925369263,
1021,romabash-titanic-data-visualization,1.12733006477356,
1022,roman90-training-script-titanic,0.882965087890625,
1023,ronchi-project-titanic,14.9458470344543,0.768
1024,rooshbald-titanic-exploration-and-logistic-regression,2.27495408058167,
1025,roryhny-fr-predictions-sur-le-titanic,36.4693350791931,
1026,rowanlaw-titanic-trial-20170305,0.738110065460205,
1027,rpalsaxena-titanic-eda,0.838825941085815,
1028,rskn1987-titanic-machine-learning-from-disaster-code,5.06746915181478,
1029,rtochtermann-titanic-data-exploration-with-r,0.0613460540771484,
1030,rtreit-kaggle-titanic-tutorial,37.1051700115204,0.749
1031,ruaram-exploring-survival-on-the-titanic,0.9983549118041991,
1032,ruthvikarepalle-titanic,0.6844210624694821,
1033,rwhitcomb-titanic-r-test-project,0.98633599281311,
1034,ryantillis-how-to-survive-the-titanic-a-data-voyage,7.52263689041138,
1035,ryost20-titanic-submission,2.5160460472106903,
1036,ryukojin-exploring-survival-on-the-titanic,27.7777800559998,0.744
1037,sabrinahan-data-visualization-about-titanic-2,4.44560098648071,
1038,saganoky-titanic-script,1.9566979408264198,
1039,sahilg-exploring-and-predicting-titanic-dataset,0.662170886993408,
1040,sajithdata-first-submission-titanic-copy-from-someone-else,1.31283688545227,
1041,salomao2005-titanic-new-view,1.28181763092677,0.754
1042,samantha115-titanic-data-science-analysis,0.658700942993164,
1043,samilyak-titanic,0.48078393936157204,
1044,sampadab17-titanic-survival-using-gbm,15.9674909114838,
1045,samuelh-barebones-titanic-logistic-regression-test,4.46237301826477,0.768
1046,sandeepcrpunk-titanic-survival-prediction-r,0.48252201080322293,
1047,sandeeppatra-titanic-disaster,0.210453987121582,
1048,sandraezidiegwu-exploratoryanalysis-prediction-titanic,1.61690402030945,0.744
1049,sanjoybijoy-titanic-ml-prediction-using-randomforest,5.6602070331573495,
1050,sanjuktamitra1208-titanic-data-preparation-and-model-building-in-r,0.228424072265625,
1051,saptarockz-titanic,0.33965802192688005,
1052,saravrkrish89-titanic-dataset,0.0560071468353271,
1053,sarunaskas-titanic,0.336513996124268,
1054,satishbarnala-barntitanic,0.351935863494873,
1055,saulmb93-titanic-survival,0.732593059539795,
1056,sausen7-titanic-first-kernel,3.5112099647522004,0.773
1057,sawajid-titanic-test,0.266913175582886,0.648
1058,sbeacon-firstkerneltitanic,0.59161901473999,
1059,schatt-titanictest,0.287504911422729,
1060,schristd-a-journey-through-titanic,0.19071888923645,
1061,scottdaniel-exploring-survival-on-the-titanic,23.6543180942535,
1062,scottdaniel-mice-and-caret-for-titanic-survival-prediction,1.8111429214477501,
1063,scout16-titanic-disaster-in-r,0.65402889251709,0.744
1064,sdaveds-exploring-survival-on-the-titanic,0.188305139541626,
1065,sdeepakc-exploring-survival-on-the-titanic,26.297070980071997,
1066,seajaye-titanic-logistic-regression-0-78947,1.0511510372161899,0.763
1067,seanangio-predicting-titanic-survival,2.4557217001915,0.739
1068,seongwan-titanic-by-wan,0.323718070983887,
1069,seshadrikolluri-predicting-survival-on-titanic,22.429700851440398,0.746
1070,sgk284-exploring-survival-on-the-titanic,1.2763710021972698,
1071,shanchuanruge-exploring-survival-on-the-titanic,26.656426906585697,
1072,shanmugamvallam-titanic-machine-learning-solutions,0.567813158035278,
1073,shansari25-exploring-survival-on-the-titanic,0.8150889873504642,
1074,shapaglogeo-titanicwreck,0.309416055679321,
1075,shashaalam-exploring-the-titanic-dataset,0.935702085494995,
1076,shashank74-titanic-disaster-data-exploration-and-modelling,4.0891649723053,0.754
1077,shashankkhare-titanic,0.8145709037780758,
1078,shashankseth-basic-eda-and-ml-on-titanic-dataset,1.53606295585632,0.749
1079,sheepishly-henry-titanic,0.286777973175049,
1080,sherrywangjy-titanic-machine-learning-from-disaster,2.81108498573303,0.756
1081,shikharparashar-exploring-survival-on-the-titanic,27.585333108902002,0.744
1082,shindeprash96-titanic-exploration-and-visualization,1.31432700157166,
1083,shivam2190-exploring-titanic-data,0.196599006652832,
1084,shivong27-titanic,0.467520952224731,
1085,shradz18-exploring-survival-on-the-titanic,25.1903729438782,
1086,shreedevi-titanic-r-tutorial,12.5887360572815,
1087,shreyasbakre-titanic,0.72264289855957,
1088,shridhar1991-exploring-survival-on-the-titanic,27.064456939697298,0.744
1089,shridhar1991-randomforest-implementation-of-titanic,0.566809177398682,0.758
1090,shtkddud-sangtitanicdecision,0.435012817382812,
1091,shubham1-titanic,0.509971857070923,
1092,shubham1-titanic-sa,0.30230402946472196,
1093,shubham15-titanic-prediction,0.36600899696350103,
1094,shujiaohuang-titanic-r,0.297502040863037,
1095,sidbhargava-titanic-test,1.52018594741821,
1096,siddharthoza-sid-s-code-titanic,0.4017050266265871,
1097,sidhere-exploring-survival-on-the-titanic,29.184042930603,0.744
1098,sidv1993-titanic,0.818742036819458,
1099,simulacra-tidytitanic-with-h2o,2.67550587654114,
1100,sinbik-titanic1,0.5021700859069821,
1101,sirjackshen-titanic-1,0.7080841064453121,
1102,sivapallem-titanic,0.72701096534729,
1103,sivasateeshi-titanic1,43.2175300121307,
1104,sjkerr-exploring-the-titanic-data-set,2.8277370929718,
1105,skhawaja-titanic-disaster-survival-099,27.2206380367279,0.742
1106,skrakesh5-test-titanic,0.46951603889465293,
1107,skxsephiroth-runtitanicscript,0.302175998687744,
1108,slnadh-titanic-survival,0.29887294769287104,
1109,smit072-titanic-initial-test,0.199058771133423,
1110,snayak88-titanic,0.30054497718810996,
1111,sociopath00-sociopath-titanic,0.641988039016724,0.758
1112,somtom-titanic-random-icebergs,1.8481041669845601,0.725
1113,sona58-titanic-using-r,56.739266872406,
1114,soumyadtps-demo-titanic1,0.317724943161011,
1115,souravstat-beginners-titanic,1.4841794013977,
1116,sousaplex-titanic-first-r,0.878073930740356,
1117,sriethig-firstkagglecompetition-titanic,0.329697132110596,
1118,srikanthnuka-titanic-not-all-family-specified-on-boarded,6.41437888145447,0.732
1119,srikantjyrmn-titanic-survivor,25.8611571788788,0.746
1120,srikarnamburu-exploring-survival-on-the-titanic,28.2853529453278,0.744
1121,srinivasarajui-srini-s-r-based-titanic-solution,0.6550209522247309,
1122,srinivasarajui-srini-s-r-titanic-solution,2.14763307571411,0.758
1123,sriramv16-titanic,0.316544055938721,
1124,stark10war-titanic-survival-prediction-r-script,2.33646297454834,
1125,statinstilettos-titanic-survivals-random-forest,2.13203191757202,
1126,stevencahill-titanic-machine-learning-from-disaster,0.31154203414917,0.744
1127,stevengolo-titanic-machine-learning-from-disaster,4.54597616195679,0.768
1128,stevnkam-prediction-survivant-titanic-french-version,0.21101713180542,
1129,stevnkam-titanic-expliquee-en-fancais,0.772079944610596,
1130,sthomson-titanic-v1,0.643330812454224,
1131,stoppie-titanic-svm-model-accuracy-83,3.9853518009185804,
1132,strangecoder69-titanicdoobi,0.32450699806213396,
1133,sudheer464-prediction-1-on-titanic-dataset,0.27277898788452104,0.648
1134,sugiyaaan-titanic-moto,1.05614495277405,
1135,sumedhai26-titanic-project,0.4034140110015871,
1136,suncor-titanic-logistic-regression,0.526419878005981,
1137,sunilmite-testtitanic,0.296901941299438,
1138,sunilmite-titanic-sample-analysis,0.325907230377197,
1139,sunnyzhehanzhu-titanic,0.9113430976867679,
1140,supratik-titanic,0.34262681007385304,
1141,supriya675-titanic-prediction-simplified-for-beginners,1.0033640861511202,0.77
1142,suraj915-titanic-suraj,0.750647068023682,0.761
1143,surajit2017-surajit-2017-titanic-r,0.278568029403687,
1144,suribes-titanic-survive-analysis,1.78449702262878,
1145,suryamoitra-exploring-survival-on-the-titanic,0.21008992195129397,
1146,sverkot-titanic-survival,0.290385007858276,
1147,swamysm-beginners-titanic,1.36638181606929,
1148,swap9047-titanic-analysis,0.698332071304321,
1149,swatishukla-exploring-survival-on-the-titanic,26.3826241493225,0.744
1150,syleeie-jetbrain-day-kr-2018-titanic-prediction,3.23678302764893,
1151,sylphsangeeta-titanic,3.76778793334961,0.754
1152,szweiwu-titanic-random-forest-vs-logistic-regression,0.43963599205017106,
1153,tabouzid-exploring-survival-on-the-titanic,26.759701013565103,0.744
1154,tadeucomp-titanic,0.8243238925933841,
1155,taniagiri22-titanic-randomforestv1,0.87785005569458,
1156,tarcisob-predicting-titanic-survivals-initial-version,2.2356078624725297,
1157,tavoosi-predicting-survival-on-the-titanic-with-rf-lr-nb,38.3951330184937,0.77
1158,teeradol-r-titanic-predictive-modelling,0.652743101119995,
1159,tenesmus-exploring-survival-on-the-titanic,26.227632999420198,
1160,terfilip-titanic,5.35214495658875,0.763
1161,terkelbo-r-kernel-titanic,0.880351066589355,
1162,tessacooper-exploring-survival-on-the-titanic,28.0278651714325,0.744
1163,tessacooper-exploring-survival-on-the-titanic3,27.107434988021897,0.744
1164,tetyama-trial-titanic,25.0747740268707,0.744
1165,tetyanal-a-fresh-look-at-titanic,0.0396451950073242,
1166,th1460-titanic,0.46487283706665,
1167,thalesgaluchi-my-first-kernel-in-titanic,0.228679895401001,
1168,theexodiuss-titanic,0.649512052536011,
1169,thegandhi-titanic-practice,0.770384073257446,
1170,theraytracer-titanic-r,5.069047518571219,
1171,thilakshasilva-predicting-titanic-survival-using-five-algorithms,1.1127995173136398,0.737
1172,thilinapiyadasun-titanic-my,0.705493927001953,
1173,thilinapiyadasun-titanic-my-2,0.25136709213256797,
1174,thinktheta-abctitanic1,0.29075694084167497,
1175,thinktheta-abhinavtitanic1,0.284060001373291,
1176,thir13enth-mark-titanic,0.601325035095215,
1177,thoolihan-titanicedainr,0.0398900508880615,
1178,thyrland-tuto-titanic,0.0342581272125244,
1179,timothychenallen-titanic-r-randomforest,2.84382200241089,0.751
1180,tinapai-predicting-titanic-survival,0.758726835250854,
1181,titaniclovesk-titanic-prediction,0.283726930618286,
1182,tjbaur-exploring-survival-on-the-titanic,24.656179189682003,0.746
1183,tnyont-who-survived-the-titanic-data-prep-and-analysis,1.27613997459412,
1184,tobiasdirksen-titanic-survivors,0.445020198822021,
1185,tobiasdirksen-titanic-test,0.31255006790161105,
1186,tobybot11-toby-s-titanic-analysis,0.7513480186462399,0.758
1187,tomaszw-predictive-analysis-of-survival-rate-on-titanic,2.65818905830383,0.758
1188,tomek87-titanic,0.29149794578552196,
1189,tommyn94-predicting-survival-on-the-ms-titanic,1.6493861675262498,
1190,tomorrowready-titanic-dd-1,0.26195216178894004,
1191,tomsitek-titanic,0.292656898498535,
1192,tomwoudenberg-intro-titanic,0.29131007194519004,
1193,tosnaldo10-titanic-challange,3.2639632225036603,0.754
1194,tracyb-titanic-randomforest,0.47306919097900396,
1195,traumong-my-first-ml-titanic,5.06776033639908,
1196,traumong-my-first-practise-kaggle-titanic,6.54086184501648,
1197,traumong-my-first-practise-ml-titanic,7.9552800655365,
1198,traumong-my-first-step-in-ml-titanic-analysis,5.0657630999883,
1199,traumong-my-first-task-in-ml-predict-survival-in-titanic,0.266577959060669,
1200,traumong-my-first-task-ml-titanic,6.99594807624817,
1201,traumong-titanic-survey,0.787325143814087,
1202,trsekhar123-title-of-names-in-titanic-dataset,2.01315307617188,
1203,truenomad-titanic-predictive-analysis-of-survival-rate,1.7032749652862502,
1204,trustmeimadoctor-titanic-script,0.311921834945679,
1205,trvrmgn-exploring-survival-on-the-titanic,27.9799897670746,0.744
1206,tsfitz-titanic,2.41667604446411,0.766
1207,tukichen-titanic-r-random-forest,1.88529801368713,
1208,turntrout-rudimentary-titanic-data-exploration,1.23799800872803,
1209,turntrout-titanic-data-exploration,0.9768741130828861,0.763
1210,tusharbajaj91-titanic-prediction-using-caret,2.3662738800048797,
1211,tuxoff-titanic-test-322,0.47680997848510703,
1212,ufocdy-a-journey-through-titanic,0.197641134262085,
1213,umranabdulla-titanic,0.291913032531738,
1214,uokoroafor1-titanic-learning-a-first-attempt,0.29967212677002003,
1215,upperbounder-trial-with-titanic-data-on-kaggle,0.332386016845703,
1216,urbanvillager-sinking-with-titanic1,5.0656675855318705,
1217,ushasri-titanic-2nd-degree-families-and-majority-voting,14.1496579647064,0.797
1218,utkarsh1997-kaggle-titanic-rf,2.1801819801330597,0.768
1219,utsavbhargava-utsav-titanic,0.301393985748291,
1220,uvcelokesh-titanic-survivor-analysis-different-perspectives,3.57413101196289,0.749
1221,vaibhav24-titanic,0.713735818862915,
1222,vaibhavsikka-titanic-disaster-my-first-submission,2.72865581512451,
1223,vannho-titanic,1.55209708213806,
1224,varimp-a-mostly-tidyverse-tour-of-the-titanic,2.8062500953674303,
1225,vasuls-predictive-analysis-of-survival-rate-on-titanic,2.74064993858337,0.758
1226,vaziry-script-titanic1,0.28060603141784696,
1227,vedantpawar-titanic-are-you-ready-for-it,1.02315711975098,
1228,veerabhadrappa-exploring-titanic-data-using-r,0.599035978317261,
1229,venkadeshk-titanic-machine-learning-disaster,0.635555028915405,
1230,venkatalaxmi-titanic-r,0.918992042541504,
1231,venkatko-titanic-survival,0.7613549232482909,
1232,venkatko-titanic-survival1,32.226943016052196,0.744
1233,venkatramakrishnan-titanic-predictions-with-decision-tree,0.47477293014526395,
1234,vibhasg-exploring-survival-on-the-titanic,32.2917349338531,0.744
1235,vibinscat-exploring-survival-on-the-titanic,1.1181449890136699,
1236,vickieip-titanic,0.63271689414978,
1237,victorgomes-eda-on-titanic,1.1740541458129898,
1238,vihangpatil-first-model-on-titanic-dataset,42.172986030578606,
1239,vikas08-titanic,0.633871078491211,
1240,vikasdubey-titanic-survival-prediction,2.68022799491882,
1241,vikasht34-titanic-rf-prediction-0-81818,3.19834399223328,0.763
1242,vikramatjob-exploring-survival-on-the-titanic-var1,26.1113312244415,0.744
1243,vikramatjob-exploring-survival-on-the-titanic-var2,45.871855974197395,0.744
1244,vikramatjob-exploring-survival-on-the-titanic-var3,2.97093415260315,
1245,vinayhp83-titanic-data-science-solutions,0.21817588806152302,
1246,vincentlugat-titanic-data-analysis-rf-prediction-0-81818,3.42411994934082,0.763
1247,vinchan-titanic-r,0.83722710609436,
1248,vinicius35-titanic-random-forest-r-with-h2o,0.21475601196289104,
1249,vinik62-titanic-pblm,0.49594688415527294,
1250,vinylasphalt-titanic-test,0.32708406448364297,
1251,viraltank-the-titanic,5.06745049953461,
1252,virgodata-exploring-survival-on-the-titanic,28.5617828369141,0.744
1253,virinchi4-titanic-analysis,0.490977048873901,
1254,vishaljc77-titanic-learn,0.323606967926025,
1255,vishaljindal0-titanic-r-code,5.76865291595459,0.751
1256,vishnusaiv-titanic-data-analysis,1.39934420585632,0.761
1257,vishy730-titanic,0.299834966659546,
1258,vizcharlie-exploring-survival-on-the-titanic,29.768620967865,0.502
1259,vladtasca-titanic-random-forest-80,0.534313201904297,
1260,vranovaz-titanic,0.5641219615936279,
1261,vrkhare-a-journey-through-titanic-e2bae8f5,0.19922304153442397,
1262,vyordanov-titanic-disaster-logistic-regression-0-7655,3.87580299377441,0.749
1263,wafabenaissa-titanic-data-science-solutions,0.203420877456665,
1264,waithira-titanic-analysis-with-r,2.8401057720184304,0.761
1265,waiyujack-titanic-random-search-in-r,1.36246229807536,0.744
1266,wallone-sample-titanic,0.5166790485382079,
1267,walterblair-titanic-learnin,0.0403189659118652,
1268,wangjue444-exploring-survival-on-the-titanic,0.5456309318542479,
1269,warrenelder-titanic-survival-prediction,2.01826500892639,
1270,wassimben-will-the-titanic-passengers-survive,2.3240950107574503,
1271,waypointgroup-fill-in-missing-age-data-in-titanic-data-set,2.8676760196685804,
1272,wellingtonfsouza-modelagem-titanic-com-r,0.47450590133667,
1273,wendyzhang1020-exploring-survival-on-the-titanic,26.340848922729503,0.744
1274,windowbyryeol-kernel-titanic,19.9503271579742,0.763
1275,wjsutton-exploring-surviving-the-titanic,5.05674982070923,0.77
1276,wogarch-wogarch-titanic,0.8229680061340329,
1277,wolfcastle21-titanictest,0.0412070751190186,
1278,woliveira-hello-titanic,1.4109179973602302,0.758
1279,wongalan2002-titanic-with-neural-network,8.04981207847595,0.739
1280,wongseza-my-titanic,0.910427093505859,
1281,wtjw1993-predicting-survival-on-the-titanic,1.4715899984041798,0.754
1282,xahidx-scripttest-titanic,0.606678009033203,
1283,xahidx-testtitanic,0.259123086929321,
1284,xenots-titanic-pred-r,0.500292062759399,
1285,xfzhang1030-a-journey-through-titanic,0.191242933273315,
1286,xinqing100-a-journey-through-titanic,0.190476894378662,
1287,xliang-titanic-survival-prediction,2.55652054945628,0.749
1288,xpanchito380-titanic-disaster,0.455034971237183,
1289,xuhuiz0918-initial-eda-and-lm-on-titanic-dataset,1.80184006690979,0.761
1290,xxxmatxxx-titanic-getting-started-with-randomforest,25.0112309455872,0.744
1291,xxxw567-nemotitanic,0.566190004348755,
1292,xzvtt0611-exploring-survival-on-the-titanic,1.03536081314087,
1293,yangfantrinity-logistic-regression-model-for-titanic,0.039060115814209,
1294,yangfantrinity-titanic,0.574609994888306,
1295,yashgaurkar-titanic-survival-prediction,0.276247024536133,
1296,yashgaurkar-titanic-survival-story,0.28051185607910195,
1297,yatingxu-yating-titanic-rf,0.804498195648193,
1298,yinpatt-patrick-s-titanic,1.2261049747466999,0.756
1299,yizhouwang-exploring-survival-on-the-titanic,27.5275411605835,0.744
1300,ymemari-titanic,0.6553552150726321,
1301,yoanbid-titanic-survival-prediction-model,4.58265495300293,
1302,youhe2482-titanic-a-very-first-step,2.3143119812011697,0.766
1303,youyifong-titanic-dl,1.06066393852234,
1304,yuanwxu-exploring-survival-on-the-titanic,25.6487650871277,0.742
1305,yugrao-exploring-survival-on-the-titanic,24.6107130050659,0.744
1306,yugrao-titanic,0.642472982406616,0.751
1307,yugrao-titanic-n,25.458293914794897,0.744
1308,yugrao-titanic2,0.5133929252624511,0.751
1309,yushui-titanic-notebook,0.659898042678833,
1310,yyvess-titanic-exploring-passengers-profile,19.7886960506439,
1311,z888888861-exploring-survival-on-the-titanic,25.059028148651098,0.744
1312,zachgo-titanic-submission1,24.8740270137787,
1313,zahoorahmad-titanic-2nd-degree-families-and-majority-voting,14.275346994400001,0.797
1314,zahraatashgahy-r-titanic-1,0.32872414588928195,0.754
1315,zak1729-test-titanic,0.647604942321777,
1316,zakhumalo-fork-of-titanic-problem-attempt-1,1.07886600494385,0.77
1317,zardabab-titanic,0.397006034851074,
1318,zerafachris-titanic-r,0.9764428138732909,
1319,zhangyan0623-titanic-analysis,4.103312969207759,
1320,zhaotianjing-titanic,0.28095602989196805,0.648
1321,zhaotianjing-titanic-v2,0.316668033599854,
1322,zhengzhishui-titanic,0.31321001052856395,
1323,zhxiangxyang-titanic,1.08936905860901,0.756
1324,zossimov-exploring-survival-on-the-titanic,0.5544939041137701,0.758
1325,zrafiws-predictive-analysis-of-survival-rate-on-titanic,1.96946907043457,
1326,zsarahz-titanic-analysis,0.29683613777160606,
1327,ztem11011-ztemtitanic,0.6217849254608149,
1328,ztem11011-ztemtitanic-1,4.22513699531555,
