"dir","t"
"pedroth-mytitanic","0.304440975189209"
"peggy88-titanic-data-eda-by-peggy","0.936344861984253"
"pengelinliu-exploring-survival-on-the-titanic-peng","28.409371137619"
"peopletrees-stan-on-the-titanic","2.14080405235291"
"pepperz-titanic-survival-analysis-using-r","1.36603498458862"
"petenice-titanickernel","3.79954481124878"
"petrodatatoenergy-exploring-survival-on-the-titanic","28.1665859222412"
"phoanghuong86-exploring-survival-on-the-titanic","28.5604250431061"
"phoenixzx6r-titanic","0.818243980407715"
"phubert-mackenzie-bigdata-titanic-knn","13.7797901630402"
"phubert-titanic-mackenzie-aula05","12.3481180667877"
"phubert-titanic-mackenzie-aula07","1.27848718166351"
"phubert-titanic-mackenzie-aula08","6.49689102172852"
"phubert-titanic-mackenzie-aula10","1.89333295822144"
"pippobaudos-test-r-script-on-titanic","0.0508589744567871"
"pitesatit-titanic","0.0418739318847656"
"pivanov-titanic-data-exploration","1.3396577835083"
"piyush246-titanic-survival-prediction","1.74963307380676"
"piyushjhamb-predicting-titanic-survival","1.12196636597315"
"pjacob-titanic-first-r","0.618296146392822"
"pjmcintyre-titanic-first-kernel","3.18493509292603"
"pliptor-optimal-titanic-for-gender-only-0-7655","1.16916394233704"
"pliptor-optimal-titanic-for-pclass-only-0-65550","1.20448613166809"
"pliptor-r-titanic","0.322061061859131"
"pmahendra132-exploring-survival-on-the-titanic","0.202950000762939"
"pmw9440-negative-binominal-regression-for-titanic","3.40669703483582"
"poojagulati-exploring-survival-on-the-titanic","0.219875812530518"
"poornimashanbhag-titanic-poo","0.328081846237183"
"popularmit-first-r-in-titanic","21.0731799602509"
"prabhulingayya-titanic-prediction-using-logistic-regression","0.344872951507568"
"prachimalusare-exploring-survival-on-the-titanic","28.412045955658"
"pradeeptripathi-prediction-of-titanic-survival-using-r","26.8095960617065"
"pradeeptripathi-prediction-of-titanic-survival-using-random-forest","26.6680390834808"
"pranavsid-analyzing-the-titanic-disaster","1.00487112998962"
"pranaytiwari-titanic-data-analysis-rf-prediction-0-81818","3.89899396896362"
"pranjal05-titanic-disaster-survivers","1.19589400291443"
"prasadsawant1107-predicting-survival-on-titanic","1.73822903633118"
"praveenprashant-titanic-newbie","0.4927978515625"
"predact-easy-r-titanic-predictive-model","2.6499490737915"
"preritsaxena-fork-of-ml-basics-on-titanic-data","3.78938913345337"
"preritsaxena-ml-basics-on-titanic-data","3.18908095359802"
"pri6242-titanic-prediction","1.27467203140259"
"priyankgupta86-a-journey-through-titanic","0.211550951004028"
"proj20-exploring-survival-on-the-titanic","28.3967878818512"
"psawant-a-journey-through-titanic","0.19943904876709"
"psystat-titanic-lightgbm-modeling-with-r","1.29910492897034"
"pyy0715-titanic-analysis-with-r-rf-xgb","18.8413841724396"
"pyy0715-titanic-data-analysis-with-r","9.45077300071716"
"qianbi-titanic-logistic","0.293961048126221"
"qianbi-titanic-logistic-2","3.8855938911438"
"qianbi-titanic-nnet","3.96976399421692"
"qianbi-titanic-randomforest","4.33166599273682"
"qianbi-titanic-rpart","0.55147910118103"
"qianbi-titanic-rpart-2","3.886390209198"
"qianbi-titanic-rpart-3","3.59496212005615"
"qianbi-titanic-svm","3.94583106040955"
"qianbi-titanic-voting","18.6092660427094"
"qianbi-titanic-voting-2","4.70238399505615"
"qinyuan210-titanic-case","0.704416990280151"
"qlzdq5688-titanic","0.504594087600708"
"quark6-1st-project-titanic","0.874496936798096"
"quark6-titanic-work","5.17745900154114"
"quentinalais-kerneltitanicquentin","0.549015998840332"
"r0zeabi-a-journey-through-titanic","0.215703964233398"
"rafaelmdourado-hello-titanic-programmers","1.49458193778992"
"raffeyhassan-titanic-data-test","1.29458212852478"
"raghamec-titanic-r-raghav","0.438767910003662"
"rah5ff-exploring-the-titanic-survival","0.0439050197601318"
"rahul169-titanic-prediction","1.92123985290527"
"rahulab-a-journey-through-titanic","0.212636947631836"
"rajasekara-titanic-survival-prediction","4.76148080825806"
"rajashri-titanic-r","1.40108585357666"
"rajiv1990-titanic-notebook","0.227888107299805"
"rajnikanth-titanic-data","0.369304895401001"
"rakesh2010-eedp-titanic-disaster-predict-passenger","0.391077995300293"
"rameshmalinda-exploring-survival-on-the-titanic","0.215720891952515"
"rameshmalinda-titanic-disaster-newcomer","0.825529098510742"
"ramkumarr02-titanic-dataset-random-forest-via-caret","0.20409107208252"
"ramoes-stepwise-logistic-regression-titanic-survival","2.28139209747314"
"ramoes-stewise-logistic-models-on-titanic-survival","2.14786696434021"
"ramyakoneru-titanic","0.278763771057129"
"ranaalisaeed-fitting-tree-pruned-rf-bagging-to-titanic","0.399274110794067"
"raquelspain-titanic-prediction-on-r","2.36749291419983"
"raubsaurier-titanic-notebook","0.0474691390991211"
"ravihela-titanic-survival","2.69797587394714"
"ravikaushik2372-titanic-prediction-thru-ml","0.572890996932983"
"ravikrishnareddy-titanic-survival-prediction","16.6994111537933"
"rayuga-exploring-survival-on-the-titanic","24.5542891025543"
"rbizoi-predict-survivors-of-titanic","6.97184300422668"
"rboimistruk-titanic-survivals-analysis","35.5296878814697"
"redfoongus-titanic-using-r-and-randomforest","0.777251005172729"
"redhorse93-r-titanic-data","7.47926688194275"
"redroy44-tidy-titanic-script","1.4328689177831"
"reemii-titanic","0.681931972503662"
"rejwus-exploring-survival-on-the-titanic","0.208615064620972"
"reneboy-sample-titanic-decision-tree","2.48958396911621"
"renegarxia-titanic-r","6.63848209381104"
"rennocks-titanicmodel","3.69896697998047"
"researchbigd-titanic-forkedfrommeganscript","28.695338010788"
"researchbigd-titanic-r-researchbigd","1.10070109367371"
"retrospectprospect-titanic-machine-learning-from-eda-to-xgb","6.75561499595642"
"revanchist95-titanic-a-learning-experience","3.37132906913757"
"revolution4all-titanic-machine-learning-from-disaster-2","0.40831995010376"
"revolution4all-titanic-machine-learning-from-disaster-3","1.08627915382385"
"rganapathy-titanic-exploring-passengers-profile","20.9001591205597"
"rhitamjeet-titanic-tutorial-eda-arm-ensemble-learning","2.60085797309875"
"rhyando-r-embulan-titanic","3.60536503791809"
"rhyando-r-embulan-titanic-notebook","2.77764320373535"
"richardbanh-titanic-notebook-1","0.65451717376709"
"richarlee-a-journey-through-titanic","0.19132399559021"
"riletti-titanic","0.554589986801147"
"rion778-titanic","1.50180411338806"
"riquebrandao-a-journey-through-titanic-51b7b0","0.204673051834106"
"rise3812-titanic-2-decision-tree","0.0392961502075195"
"rise3812-titanic-decision-tree-2","0.0379409790039062"
"rise3812-titanic-randomforest","0.035801887512207"
"rishabh1khurana-titanic-visualization","0.574687957763672"
"ritheshsb-titanic-first-dataset-on-kaggle","0.664207935333252"
"rivinwita-exploring-survival-on-the-titanic-test","28.3529717922211"
"rizo83-rense-s-titanic-kernell","0.798746109008789"
"rjhere23-predictive-analysis-of-survival-rate-on-titanic","2.75277304649353"
"rkapoor3-test-1-titanic","0.615939855575562"
"rkiselev-titanic-decision-tree","0.670088052749634"
"rkumar3147-exploring-survival-on-the-titanic1","30.5755660533905"
"rmenendezm-exploring-survival-on-the-titanic","27.6719288825989"
"robbertjan94-titanic-survival-competition","0.315060138702393"
"robertoharuo-titanic-random-forest","4.17904305458069"
"robsonfveiga-titanic","0.0477228164672852"
"rodericksd-dr-titanic-on-kaggle","0.268436193466187"
"rodericksd-dr-titanic-on-kaggle-8-28","0.277695894241333"
"rodericksd-dr-titanic-on-kaggle-9-1-2016","0.280597925186157"
"rodericksd-dr-titanic-on-kaggle-9-12-2016","2.72053503990173"
"rodericksd-dr-titanic-on-kaggle-9-13-2016","2.63790893554688"
"rodericksd-dr-titanic-on-kaggle-9-15-2016","2.40522313117981"
"rodericksd-dr-titanic-on-kaggle-9-15-2016-part-2","6.19361805915833"
"rodericksd-dr-titanic-on-kaggle-9-2-2016","2.08186292648315"
"rodericksd-dr-titanic-on-kaggle-9-5-2016","2.06466388702393"
"rodolpho27-desafio-titanic-em-naive-bayes","1.22597694396973"
"rogrezende-titanic-sinking-analysis","10.4832520484924"
"rogrezende-titanic-sinking-survival-analysis","0.295892953872681"
"rohanshingade803-titanic-machine-learning-1","0.256628036499023"
"rohit1996-titanic-1","0.360821008682251"
"rojre1979-exploring-survival-on-the-titanic","0.258055925369263"
"romabash-titanic-data-visualization","1.12733006477356"
"roman90-training-script-titanic","0.882965087890625"
"ronchi-project-titanic","14.9458470344543"
"rooshbald-titanic-exploration-and-logistic-regression","2.27495408058167"
"roryhny-fr-predictions-sur-le-titanic","36.4693350791931"
"rowanlaw-titanic-trial-20170305","0.738110065460205"
"rpalsaxena-titanic-eda","0.838825941085815"
"rskn1987-titanic-machine-learning-from-disaster-code","5.06746915181478"
"rtochtermann-titanic-data-exploration-with-r","0.0613460540771484"
"rtreit-kaggle-titanic-tutorial","37.1051700115204"
"ruaram-exploring-survival-on-the-titanic","0.998354911804199"
"ruthvikarepalle-titanic","0.684421062469482"
"rwhitcomb-titanic-r-test-project","0.98633599281311"
"ryantillis-how-to-survive-the-titanic-a-data-voyage","7.52263689041138"
"ryost20-titanic-submission","2.51604604721069"
"ryukojin-exploring-survival-on-the-titanic","27.7777800559998"
"sabrinahan-data-visualization-about-titanic-2","4.44560098648071"
"saganoky-titanic-script","1.95669794082642"
"sahilg-exploring-and-predicting-titanic-dataset","0.662170886993408"
"sajithdata-first-submission-titanic-copy-from-someone-else","1.31283688545227"
"salomao2005-titanic-new-view","1.28181763092677"
"samantha115-titanic-data-science-analysis","0.658700942993164"
"samilyak-titanic","0.480783939361572"
"sampadab17-titanic-survival-using-gbm","15.9674909114838"
"samuelh-barebones-titanic-logistic-regression-test","4.46237301826477"
"sandeepcrpunk-titanic-survival-prediction-r","0.482522010803223"
"sandeeppatra-titanic-disaster","0.210453987121582"
"sandraezidiegwu-exploratoryanalysis-prediction-titanic","1.61690402030945"
"sanjoybijoy-titanic-ml-prediction-using-randomforest","5.66020703315735"
"sanjuktamitra1208-titanic-data-preparation-and-model-building-in-r","0.228424072265625"
"saptarockz-titanic","0.33965802192688"
"saravrkrish89-titanic-dataset","0.0560071468353271"
"sarunaskas-titanic","0.336513996124268"
"satishbarnala-barntitanic","0.351935863494873"
"saulmb93-titanic-survival","0.732593059539795"
"sausen7-titanic-first-kernel","3.5112099647522"
"sawajid-titanic-test","0.266913175582886"
"sbeacon-firstkerneltitanic","0.59161901473999"
"schatt-titanictest","0.287504911422729"
"schristd-a-journey-through-titanic","0.19071888923645"
"scottdaniel-exploring-survival-on-the-titanic","23.6543180942535"
"scottdaniel-mice-and-caret-for-titanic-survival-prediction","1.81114292144775"
"scout16-titanic-disaster-in-r","0.65402889251709"
"sdaveds-exploring-survival-on-the-titanic","0.188305139541626"
"sdeepakc-exploring-survival-on-the-titanic","26.297070980072"
"seajaye-titanic-logistic-regression-0-78947","1.05115103721619"
"seanangio-predicting-titanic-survival","2.4557217001915"
"seongwan-titanic-by-wan","0.323718070983887"
"seshadrikolluri-predicting-survival-on-titanic","22.4297008514404"
"sgk284-exploring-survival-on-the-titanic","1.27637100219727"
"shanchuanruge-exploring-survival-on-the-titanic","26.6564269065857"
"shanmugamvallam-titanic-machine-learning-solutions","0.567813158035278"
"shansari25-exploring-survival-on-the-titanic","0.815088987350464"
"shapaglogeo-titanicwreck","0.309416055679321"
"shashaalam-exploring-the-titanic-dataset","0.935702085494995"
"shashank74-titanic-disaster-data-exploration-and-modelling","4.0891649723053"
"shashankkhare-titanic","0.814570903778076"
"shashankseth-basic-eda-and-ml-on-titanic-dataset","1.53606295585632"
"sheepishly-henry-titanic","0.286777973175049"
"sherrywangjy-titanic-machine-learning-from-disaster","2.81108498573303"
"shikharparashar-exploring-survival-on-the-titanic","27.585333108902"
"shindeprash96-titanic-exploration-and-visualization","1.31432700157166"
"shivam2190-exploring-titanic-data","0.196599006652832"
"shivong27-titanic","0.467520952224731"
"shradz18-exploring-survival-on-the-titanic","25.1903729438782"
"shreedevi-titanic-r-tutorial","12.5887360572815"
"shreyasbakre-titanic","0.72264289855957"
"shridhar1991-exploring-survival-on-the-titanic","27.0644569396973"
"shridhar1991-randomforest-implementation-of-titanic","0.566809177398682"
"shtkddud-sangtitanicdecision","0.435012817382812"
"shubham1-titanic","0.509971857070923"
"shubham1-titanic-sa","0.302304029464722"
"shubham15-titanic-prediction","0.366008996963501"
"shujiaohuang-titanic-r","0.297502040863037"
"sidbhargava-titanic-test","1.52018594741821"
"siddharthoza-sid-s-code-titanic","0.401705026626587"
"sidhere-exploring-survival-on-the-titanic","29.184042930603"
"sidv1993-titanic","0.818742036819458"
"simulacra-tidytitanic-with-h2o","2.67550587654114"
"sinbik-titanic1","0.502170085906982"
"sirjackshen-titanic-1","0.708084106445312"
"sivapallem-titanic","0.72701096534729"
"sivasateeshi-titanic1","43.2175300121307"
"sjkerr-exploring-the-titanic-data-set","2.8277370929718"
"skhawaja-titanic-disaster-survival-099","27.2206380367279"
"skrakesh5-test-titanic","0.469516038894653"
"skxsephiroth-runtitanicscript","0.302175998687744"
"slnadh-titanic-survival","0.298872947692871"
"smit072-titanic-initial-test","0.199058771133423"
"snayak88-titanic","0.30054497718811"
"sociopath00-sociopath-titanic","0.641988039016724"
"somtom-titanic-random-icebergs","1.84810416698456"
"sona58-titanic-using-r","56.739266872406"
"soumyadtps-demo-titanic1","0.317724943161011"
"souravstat-beginners-titanic","1.4841794013977"
"sousaplex-titanic-first-r","0.878073930740356"
"sriethig-firstkagglecompetition-titanic","0.329697132110596"
"srikanthnuka-titanic-not-all-family-specified-on-boarded","6.41437888145447"
"srikantjyrmn-titanic-survivor","25.8611571788788"
"srikarnamburu-exploring-survival-on-the-titanic","28.2853529453278"
"srinivasarajui-srini-s-r-based-titanic-solution","0.655020952224731"
"srinivasarajui-srini-s-r-titanic-solution","2.14763307571411"
"sriramv16-titanic","0.316544055938721"
"stark10war-titanic-survival-prediction-r-script","2.33646297454834"
"statinstilettos-titanic-survivals-random-forest","2.13203191757202"
"stevencahill-titanic-machine-learning-from-disaster","0.31154203414917"
"stevengolo-titanic-machine-learning-from-disaster","4.54597616195679"
"stevnkam-prediction-survivant-titanic-french-version","0.21101713180542"
"stevnkam-titanic-expliquee-en-fancais","0.772079944610596"
"sthomson-titanic-v1","0.643330812454224"
"stoppie-titanic-svm-model-accuracy-83","3.98535180091858"
"strangecoder69-titanicdoobi","0.324506998062134"
"sudheer464-prediction-1-on-titanic-dataset","0.272778987884521"
"sugiyaaan-titanic-moto","1.05614495277405"
"sumedhai26-titanic-project","0.403414011001587"
"suncor-titanic-logistic-regression","0.526419878005981"
"sunilmite-testtitanic","0.296901941299438"
"sunilmite-titanic-sample-analysis","0.325907230377197"
"sunnyzhehanzhu-titanic","0.911343097686768"
"supratik-titanic","0.342626810073853"
"supriya675-titanic-prediction-simplified-for-beginners","1.00336408615112"
"suraj915-titanic-suraj","0.750647068023682"
"surajit2017-surajit-2017-titanic-r","0.278568029403687"
"suribes-titanic-survive-analysis","1.78449702262878"
"suryamoitra-exploring-survival-on-the-titanic","0.210089921951294"
"sverkot-titanic-survival","0.290385007858276"
"swamysm-beginners-titanic","1.36638181606929"
"swap9047-titanic-analysis","0.698332071304321"
"swatishukla-exploring-survival-on-the-titanic","26.3826241493225"
"syleeie-jetbrain-day-kr-2018-titanic-prediction","3.23678302764893"
"sylphsangeeta-titanic","3.76778793334961"
"szweiwu-titanic-random-forest-vs-logistic-regression","0.439635992050171"
"tabouzid-exploring-survival-on-the-titanic","26.7597010135651"
"tadeucomp-titanic","0.824323892593384"
"taniagiri22-titanic-randomforestv1","0.87785005569458"
"tarcisob-predicting-titanic-survivals-initial-version","2.23560786247253"
"tavoosi-predicting-survival-on-the-titanic-with-rf-lr-nb","38.3951330184937"
"teeradol-r-titanic-predictive-modelling","0.652743101119995"
"tenesmus-exploring-survival-on-the-titanic","26.2276329994202"
"terfilip-titanic","5.35214495658875"
"terkelbo-r-kernel-titanic","0.880351066589355"
"tessacooper-exploring-survival-on-the-titanic","28.0278651714325"
"tessacooper-exploring-survival-on-the-titanic3","27.1074349880219"
"tetyama-trial-titanic","25.0747740268707"
"tetyanal-a-fresh-look-at-titanic","0.0396451950073242"
"th1460-titanic","0.46487283706665"
"thalesgaluchi-my-first-kernel-in-titanic","0.228679895401001"
"theexodiuss-titanic","0.649512052536011"
"thegandhi-titanic-practice","0.770384073257446"
"theraytracer-titanic-r","5.06904751857122"
"thilakshasilva-predicting-titanic-survival-using-five-algorithms","1.11279951731364"
"thilinapiyadasun-titanic-my","0.705493927001953"
"thilinapiyadasun-titanic-my-2","0.251367092132568"
"thinktheta-abctitanic1","0.290756940841675"
"thinktheta-abhinavtitanic1","0.284060001373291"
"thir13enth-mark-titanic","0.601325035095215"
"thoolihan-titanicedainr","0.0398900508880615"
"thyrland-tuto-titanic","0.0342581272125244"
"timothychenallen-titanic-r-randomforest","2.84382200241089"
"tinapai-predicting-titanic-survival","0.758726835250854"
"titaniclovesk-titanic-prediction","0.283726930618286"
"tjbaur-exploring-survival-on-the-titanic","24.656179189682"
"tnyont-who-survived-the-titanic-data-prep-and-analysis","1.27613997459412"
"tobiasdirksen-titanic-survivors","0.445020198822021"
"tobiasdirksen-titanic-test","0.312550067901611"
"tobybot11-toby-s-titanic-analysis","0.75134801864624"
"tomaszw-predictive-analysis-of-survival-rate-on-titanic","2.65818905830383"
"tomek87-titanic","0.291497945785522"
"tommyn94-predicting-survival-on-the-ms-titanic","1.64938616752625"
"tomorrowready-titanic-dd-1","0.26195216178894"
"tomsitek-titanic","0.292656898498535"
"tomwoudenberg-intro-titanic","0.29131007194519"
"tosnaldo10-titanic-challange","3.26396322250366"
"tracyb-titanic-randomforest","0.473069190979004"
"traumong-my-first-ml-titanic","5.06776033639908"
"traumong-my-first-practise-kaggle-titanic","6.54086184501648"
"traumong-my-first-practise-ml-titanic","7.9552800655365"
"traumong-my-first-step-in-ml-titanic-analysis","5.0657630999883"
"traumong-my-first-task-in-ml-predict-survival-in-titanic","0.266577959060669"
"traumong-my-first-task-ml-titanic","6.99594807624817"
"traumong-titanic-survey","0.787325143814087"
"trsekhar123-title-of-names-in-titanic-dataset","2.01315307617188"
"truenomad-titanic-predictive-analysis-of-survival-rate","1.70327496528625"
"trustmeimadoctor-titanic-script","0.311921834945679"
"trvrmgn-exploring-survival-on-the-titanic","27.9799897670746"
"tsfitz-titanic","2.41667604446411"
"tukichen-titanic-r-random-forest","1.88529801368713"
"turntrout-rudimentary-titanic-data-exploration","1.23799800872803"
"turntrout-titanic-data-exploration","0.976874113082886"
"tusharbajaj91-titanic-prediction-using-caret","2.36627388000488"
"tuxoff-titanic-test-322","0.476809978485107"
"ufocdy-a-journey-through-titanic","0.197641134262085"
"umranabdulla-titanic","0.291913032531738"
"uokoroafor1-titanic-learning-a-first-attempt","0.29967212677002"
"upperbounder-trial-with-titanic-data-on-kaggle","0.332386016845703"
"urbanvillager-sinking-with-titanic1","5.06566758553187"
"ushasri-titanic-2nd-degree-families-and-majority-voting","14.1496579647064"
"utkarsh1997-kaggle-titanic-rf","2.18018198013306"
"utsavbhargava-utsav-titanic","0.301393985748291"
"uvcelokesh-titanic-survivor-analysis-different-perspectives","3.57413101196289"
"vaibhav24-titanic","0.713735818862915"
"vaibhavsikka-titanic-disaster-my-first-submission","2.72865581512451"
"vannho-titanic","1.55209708213806"
"varimp-a-mostly-tidyverse-tour-of-the-titanic","2.80625009536743"
"vasuls-predictive-analysis-of-survival-rate-on-titanic","2.74064993858337"
"vaziry-script-titanic1","0.280606031417847"
"vedantpawar-titanic-are-you-ready-for-it","1.02315711975098"
"veerabhadrappa-exploring-titanic-data-using-r","0.599035978317261"
"venkadeshk-titanic-machine-learning-disaster","0.635555028915405"
"venkatalaxmi-titanic-r","0.918992042541504"
"venkatko-titanic-survival","0.761354923248291"
"venkatko-titanic-survival1","32.2269430160522"
"venkatramakrishnan-titanic-predictions-with-decision-tree","0.474772930145264"
"vibhasg-exploring-survival-on-the-titanic","32.2917349338531"
"vibinscat-exploring-survival-on-the-titanic","1.11814498901367"
"vickieip-titanic","0.63271689414978"
"victorgomes-eda-on-titanic","1.17405414581299"
"vihangpatil-first-model-on-titanic-dataset","42.1729860305786"
"vikas08-titanic","0.633871078491211"
"vikasdubey-titanic-survival-prediction","2.68022799491882"
"vikasht34-titanic-rf-prediction-0-81818","3.19834399223328"
"vikramatjob-exploring-survival-on-the-titanic-var1","26.1113312244415"
"vikramatjob-exploring-survival-on-the-titanic-var2","45.8718559741974"
"vikramatjob-exploring-survival-on-the-titanic-var3","2.97093415260315"
"vinayhp83-titanic-data-science-solutions","0.218175888061523"
"vincentlugat-titanic-data-analysis-rf-prediction-0-81818","3.42411994934082"
"vinchan-titanic-r","0.83722710609436"
"vinicius35-titanic-random-forest-r-with-h2o","0.214756011962891"
"vinik62-titanic-pblm","0.495946884155273"
"vinylasphalt-titanic-test","0.327084064483643"
"viraltank-the-titanic","5.06745049953461"
"virgodata-exploring-survival-on-the-titanic","28.5617828369141"
"virinchi4-titanic-analysis","0.490977048873901"
"vishaljc77-titanic-learn","0.323606967926025"
"vishaljindal0-titanic-r-code","5.76865291595459"
"vishnusaiv-titanic-data-analysis","1.39934420585632"
"vishy730-titanic","0.299834966659546"
"vizcharlie-exploring-survival-on-the-titanic","29.768620967865"
"vladtasca-titanic-random-forest-80","0.534313201904297"
"vranovaz-titanic","0.564121961593628"
"vrkhare-a-journey-through-titanic-e2bae8f5","0.199223041534424"
"vyordanov-titanic-disaster-logistic-regression-0-7655","3.87580299377441"
"wafabenaissa-titanic-data-science-solutions","0.203420877456665"
"waithira-titanic-analysis-with-r","2.84010577201843"
"waiyujack-titanic-random-search-in-r","1.36246229807536"
"wallone-sample-titanic","0.516679048538208"
"walterblair-titanic-learnin","0.0403189659118652"
"wangjue444-exploring-survival-on-the-titanic","0.545630931854248"
"warrenelder-titanic-survival-prediction","2.01826500892639"
"wassimben-will-the-titanic-passengers-survive","2.32409501075745"
"waypointgroup-fill-in-missing-age-data-in-titanic-data-set","2.86767601966858"
"wellingtonfsouza-modelagem-titanic-com-r","0.47450590133667"
"wendyzhang1020-exploring-survival-on-the-titanic","26.3408489227295"
"windowbyryeol-kernel-titanic","19.9503271579742"
"wjsutton-exploring-surviving-the-titanic","5.05674982070923"
"wogarch-wogarch-titanic","0.822968006134033"
"wolfcastle21-titanictest","0.0412070751190186"
"woliveira-hello-titanic","1.41091799736023"
"wongalan2002-titanic-with-neural-network","8.04981207847595"
"wongseza-my-titanic","0.910427093505859"
"wtjw1993-predicting-survival-on-the-titanic","1.47158999840418"
"xahidx-scripttest-titanic","0.606678009033203"
"xahidx-testtitanic","0.259123086929321"
"xenots-titanic-pred-r","0.500292062759399"
"xfzhang1030-a-journey-through-titanic","0.191242933273315"
"xinqing100-a-journey-through-titanic","0.190476894378662"
"xliang-titanic-survival-prediction","2.55652054945628"
"xpanchito380-titanic-disaster","0.455034971237183"
"xuhuiz0918-initial-eda-and-lm-on-titanic-dataset","1.80184006690979"
"xxxmatxxx-titanic-getting-started-with-randomforest","25.0112309455872"
"xxxw567-nemotitanic","0.566190004348755"
"xzvtt0611-exploring-survival-on-the-titanic","1.03536081314087"
"yangfantrinity-logistic-regression-model-for-titanic","0.039060115814209"
"yangfantrinity-titanic","0.574609994888306"
"yashgaurkar-titanic-survival-prediction","0.276247024536133"
"yashgaurkar-titanic-survival-story","0.280511856079102"
"yatingxu-yating-titanic-rf","0.804498195648193"
"yinpatt-patrick-s-titanic","1.2261049747467"
"yizhouwang-exploring-survival-on-the-titanic","27.5275411605835"
"ymemari-titanic","0.655355215072632"
"yoanbid-titanic-survival-prediction-model","4.58265495300293"
"youhe2482-titanic-a-very-first-step","2.31431198120117"
"youyifong-titanic-dl","1.06066393852234"
"yuanwxu-exploring-survival-on-the-titanic","25.6487650871277"
"yugrao-exploring-survival-on-the-titanic","24.6107130050659"
"yugrao-titanic","0.642472982406616"
"yugrao-titanic-n","25.4582939147949"
"yugrao-titanic2","0.513392925262451"
"yushui-titanic-notebook","0.659898042678833"
"yyvess-titanic-exploring-passengers-profile","19.7886960506439"
"z888888861-exploring-survival-on-the-titanic","25.0590281486511"
"zachgo-titanic-submission1","24.8740270137787"
"zahoorahmad-titanic-2nd-degree-families-and-majority-voting","14.2753469944"
"zahraatashgahy-r-titanic-1","0.328724145889282"
"zak1729-test-titanic","0.647604942321777"
"zakhumalo-fork-of-titanic-problem-attempt-1","1.07886600494385"
"zardabab-titanic","0.397006034851074"
"zerafachris-titanic-r","0.976442813873291"
"zhangyan0623-titanic-analysis","4.10331296920776"
"zhaotianjing-titanic","0.280956029891968"
"zhaotianjing-titanic-v2","0.316668033599854"
"zhengzhishui-titanic","0.313210010528564"
"zhxiangxyang-titanic","1.08936905860901"
"zossimov-exploring-survival-on-the-titanic","0.55449390411377"
"zrafiws-predictive-analysis-of-survival-rate-on-titanic","1.96946907043457"
"zsarahz-titanic-analysis","0.296836137771606"
"ztem11011-ztemtitanic","0.621784925460815"
"ztem11011-ztemtitanic-1","4.22513699531555"
